area_id,population,location_urban,location_rural,hh_size1,hh_size2,hh_size3,hh_size4,m_0_to_30,f_0_to_30,m_30_to_60,f_30_to_60,m_gt_60,f_gt_60,edu_non,edu_low,edu_middle,edu_high
d2445,314,0,314,119,191,1,14,10,5,127,131,126,119,43,177,271,27
d2446,285,0,285,77,204,2,8,9,11,166,180,61,72,37,188,244,30
d2447,271,0,271,63,194,2,54,14,14,169,159,72,83,50,275,173,13
d2448,249,249,0,86,123,16,116,101,79,140,143,14,19,29,77,314,76
d2449,292,292,0,102,160,11,86,75,67,187,157,29,26,39,115,336,51
d2450,313,313,0,130,175,2,32,30,30,163,190,58,47,73,208,218,19
d2451,295,0,295,86,204,3,9,5,16,175,182,75,59,39,196,248,29
d2452,283,283,0,104,163,6,42,53,66,173,154,25,19,34,115,282,59
d2453,271,0,271,74,191,3,13,10,10,144,177,64,73,36,189,234,19
d2454,298,0,298,62,226,6,20,9,7,163,182,95,96,71,293,170,18
d2455,294,294,0,134,153,2,21,27,35,165,146,53,41,80,196,172,19
d2456,300,0,300,79,215,3,12,21,12,190,184,61,62,42,213,258,17
d2457,284,284,0,125,154,3,10,30,34,150,150,42,46,63,167,203,19
d2458,267,267,0,99,125,20,103,106,77,163,123,19,24,34,78,323,77
d2459,300,300,0,103,175,12,44,68,70,156,192,19,28,44,109,323,57
d2460,279,279,0,101,144,17,72,67,73,159,159,34,20,36,128,299,49
d2461,329,329,0,147,173,1,33,37,26,177,167,63,59,58,224,230,17
d2462,286,0,286,83,199,3,4,15,13,155,166,76,69,37,198,230,29
d2463,240,240,0,90,114,11,114,74,72,152,128,21,18,26,82,288,69
d2464,287,287,0,116,143,11,77,76,77,147,155,28,29,30,85,332,65
d2465,288,288,0,115,142,16,71,76,85,149,169,22,17,37,91,308,82
d2466,284,284,0,115,147,3,85,72,64,169,140,26,32,24,109,314,56
d2467,276,0,276,76,181,7,56,16,10,165,184,66,74,60,291,150,14
d2468,267,267,0,96,148,6,75,70,72,136,163,19,25,40,126,263,56
d2469,300,300,0,140,156,1,12,24,32,144,160,60,47,73,178,202,14
d2470,280,0,280,68,206,2,18,11,9,162,177,78,67,57,260,175,12
d2471,290,0,290,63,218,5,16,10,6,181,166,76,91,62,287,161,20
d2472,279,0,279,62,205,4,37,18,12,157,167,81,86,50,287,166,18
d2473,294,294,0,116,161,6,50,71,55,170,167,21,22,38,104,311,53
d2474,257,0,257,56,189,6,26,9,12,149,161,77,70,47,265,155,11
d2475,306,0,306,143,159,2,10,5,10,89,120,135,118,39,175,234,29
d2476,242,242,0,94,112,14,101,75,77,140,140,13,16,31,63,285,82
d2477,277,277,0,106,144,9,83,95,80,144,143,22,20,25,84,307,88
d2478,259,259,0,103,122,12,101,83,90,130,138,17,26,38,77,304,65
d2479,301,301,0,95,180,10,67,77,60,175,179,29,32,45,134,317,56
d2480,292,292,0,124,160,1,33,29,41,145,162,46,57,75,171,209,25
d2481,290,0,290,89,200,0,5,21,13,164,165,76,55,43,199,227,25
d2482,279,279,0,101,139,18,87,80,78,152,169,24,17,28,90,323,79
d2483,218,218,0,49,99,33,170,123,108,103,103,38,41,13,58,363,82
d2484,293,0,293,75,211,4,14,8,9,158,178,91,79,57,302,153,11
d2485,284,0,284,95,178,4,34,6,7,135,141,117,91,47,302,147,1
d2486,266,0,266,62,197,2,24,12,14,148,171,65,76,54,268,153,11
d2487,271,271,0,111,123,16,93,91,89,117,159,21,21,28,80,299,91
d2488,260,260,0,105,124,11,90,92,68,144,137,16,19,23,78,298,77
d2489,309,309,0,113,173,11,59,67,80,175,168,27,34,32,144,324,51
d2490,276,0,276,65,203,2,28,9,14,171,162,74,75,58,264,172,11
d2491,255,255,0,95,136,9,70,45,63,163,149,19,25,31,112,271,50
d2492,311,311,0,142,163,1,20,27,24,163,172,55,50,77,213,187,14
d2493,274,0,274,84,178,5,29,4,9,144,125,96,106,65,261,155,3
d2494,312,0,312,135,173,1,14,14,6,128,116,120,114,36,192,231,39
d2495,259,0,259,56,193,5,22,4,11,157,176,59,72,58,267,146,8
d2496,292,0,292,78,208,2,18,16,12,157,166,84,83,52,304,152,10
d2497,289,289,0,122,128,13,112,95,92,157,146,21,18,33,72,361,63
d2498,311,0,311,108,200,1,9,16,17,171,179,73,64,46,214,235,25
d2499,255,255,0,86,135,12,100,77,72,143,156,22,22,30,100,295,67
d2500,270,270,0,89,157,9,63,64,56,170,162,21,20,35,120,287,51
d2501,294,294,0,98,170,10,69,74,73,172,163,23,32,34,120,338,45
d2502,274,274,0,98,154,10,57,60,59,170,161,24,19,33,118,295,47
d2503,262,262,0,92,150,9,55,68,64,158,137,21,26,30,101,295,48
d2504,260,0,260,58,186,4,52,12,16,174,145,77,70,54,271,155,14
d2505,281,0,281,70,197,4,46,14,10,161,158,90,89,61,290,163,8
d2506,289,289,0,136,125,11,77,84,100,119,150,16,27,22,73,321,80
d2507,325,0,325,127,194,2,9,10,6,129,132,132,121,47,178,273,32
d2508,276,0,276,60,206,5,22,12,11,170,155,76,85,54,289,157,9
d2509,283,283,0,105,154,8,71,63,63,169,150,26,37,42,116,307,43
d2510,280,0,280,67,202,6,23,13,11,153,158,80,97,61,269,175,7
d2511,291,0,291,102,176,7,28,8,10,110,139,131,105,56,286,159,2
d2512,290,290,0,96,177,9,37,58,60,185,166,20,25,36,120,311,47
d2513,260,260,0,74,163,10,58,54,62,147,163,34,28,31,130,280,47
d2514,285,0,285,84,197,0,16,10,13,152,186,65,68,34,190,248,22
d2515,260,260,0,84,151,12,60,57,83,127,168,28,19,32,111,292,47
d2516,285,0,285,76,203,2,17,11,15,172,184,62,61,39,200,232,34
d2517,297,297,0,128,138,8,105,104,86,149,144,21,29,25,87,348,73
d2518,285,0,285,97,170,8,45,6,9,148,142,90,111,75,256,173,2
d2519,290,0,290,92,192,1,23,12,11,176,180,65,58,37,194,247,24
d2520,279,279,0,99,152,13,70,80,76,148,162,23,23,39,111,311,51
d2521,285,0,285,89,194,2,0,14,13,152,164,69,71,33,211,218,21
d2522,221,221,0,45,107,24,199,130,119,118,99,36,28,9,61,377,83
d2523,198,198,0,32,102,30,153,106,113,108,96,26,30,10,51,354,64
d2524,328,0,328,146,177,2,14,11,9,98,123,149,130,54,196,234,36
d2525,279,279,0,123,125,10,96,92,79,130,151,25,22,24,84,325,66
d2526,211,211,0,46,99,28,175,117,126,101,98,34,27,9,55,368,71
d2527,276,0,276,98,163,8,29,8,7,131,128,101,102,63,273,139,2
d2528,282,0,282,83,193,1,22,15,9,162,176,62,70,39,194,244,17
d2529,314,314,0,136,168,3,30,36,23,170,176,37,69,61,218,213,19
d2530,253,0,253,61,183,2,32,10,11,132,162,71,79,45,251,159,10
d2531,263,263,0,82,160,10,48,71,50,167,149,20,23,31,112,293,44
d2532,292,0,292,128,155,3,26,6,5,115,120,112,115,35,192,223,23
d2533,306,306,0,146,153,2,23,38,26,170,161,47,39,77,174,215,15
d2534,277,277,0,94,164,9,46,67,61,158,157,29,23,30,97,313,55
d2535,258,0,258,58,192,1,31,10,8,152,176,69,61,36,277,149,14
d2536,272,272,0,91,161,8,51,69,62,163,149,28,17,30,131,287,40
d2537,294,0,294,102,178,2,55,6,10,140,140,109,114,63,286,168,2
d2538,286,286,0,103,159,9,66,62,72,163,167,25,25,26,101,335,52
d2539,291,291,0,124,133,19,66,89,93,143,156,16,16,31,89,314,79
d2540,278,278,0,109,139,7,104,87,80,145,151,29,20,35,80,318,79
d2541,279,0,279,80,194,1,17,12,12,168,179,51,66,43,193,216,36
d2542,274,274,0,84,169,8,60,68,66,173,151,23,25,28,127,296,55
d2543,281,0,281,59,213,2,31,9,11,162,167,95,78,60,291,160,11
d2544,338,0,338,149,186,1,9,12,7,121,124,117,152,38,197,260,38
d2545,281,0,281,73,203,0,23,6,17,162,159,82,76,51,295,143,13
d2546,277,277,0,98,157,10,52,70,63,150,173,25,13,34,121,294,45
d2547,274,274,0,97,142,16,85,100,88,149,137,18,22,28,80,333,73
d2548,296,0,296,90,202,4,0,9,12,178,178,66,63,37,205,237,27
d2549,327,0,327,153,166,1,30,7,8,110,113,143,137,36,184,267,31
d2550,323,0,323,131,186,2,18,9,12,118,130,133,125,53,180,270,24
d2551,256,256,0,93,126,16,97,94,83,136,140,16,21,22,89,312,67
d2552,305,0,305,81,214,6,19,13,13,171,179,85,85,65,298,167,16
d2553,314,0,314,86,221,4,12,16,9,176,203,67,81,36,212,279,25
d2554,299,299,0,107,180,5,35,68,64,159,169,37,20,38,134,300,45
d2555,292,292,0,121,128,22,97,95,104,158,149,14,20,29,84,342,85
d2556,254,254,0,95,127,15,78,93,68,123,153,14,21,31,87,285,69
d2557,264,0,264,64,194,1,20,13,11,166,144,67,74,57,242,168,8
d2558,271,0,271,59,194,7,49,15,16,170,146,78,92,59,268,177,13
d2559,325,0,325,155,165,3,8,11,13,110,116,128,124,53,186,234,29
d2560,309,0,309,103,193,7,26,11,9,148,143,114,111,72,301,161,2
d2561,293,0,293,87,192,5,40,10,11,184,166,88,67,64,279,172,11
d2562,291,291,0,100,175,9,33,50,73,167,169,28,23,38,112,303,57
d2563,297,0,297,82,210,2,14,14,16,187,163,70,72,44,189,262,27
d2564,262,262,0,99,130,12,94,85,93,126,143,20,22,31,82,311,65
d2565,288,0,288,87,196,3,8,12,12,199,147,70,56,28,189,247,32
d2566,267,267,0,88,152,13,62,68,61,154,166,16,28,33,111,296,53
d2567,280,280,0,96,157,6,92,72,74,173,146,28,27,39,125,309,47
d2568,275,275,0,107,144,9,65,84,82,131,152,20,18,26,86,313,62
d2569,288,288,0,94,174,11,42,88,60,155,165,28,21,32,112,307,66
d2570,315,0,315,137,171,4,14,12,9,109,108,138,129,46,196,233,30
d2571,267,267,0,96,142,12,75,81,87,153,127,30,13,30,74,309,78
d2572,265,265,0,96,144,9,73,77,64,142,151,22,28,35,100,292,57
d2573,277,0,277,71,197,3,29,11,8,174,167,67,76,54,274,164,11
d2574,266,266,0,89,157,9,49,56,67,149,150,33,24,30,121,277,51
d2575,294,0,294,92,193,3,24,12,8,161,156,96,78,56,272,171,12
d2576,203,203,0,41,92,25,205,107,124,96,115,39,24,12,57,351,85
d2577,306,306,0,138,144,8,75,89,84,144,158,25,25,26,89,336,74
d2578,252,252,0,101,120,6,114,58,63,161,146,18,27,24,117,270,62
d2579,298,0,298,87,201,5,22,14,14,179,164,72,83,54,285,178,9
d2580,280,280,0,100,163,6,52,65,57,171,153,24,26,43,110,286,57
d2581,262,0,262,90,160,5,32,8,8,124,107,90,120,45,251,158,3
d2582,283,0,283,103,162,6,54,15,7,110,154,108,105,64,280,153,2
d2583,263,263,0,82,158,6,72,83,63,158,140,22,22,23,118,296,51
d2584,293,0,293,103,182,4,18,9,7,120,152,92,117,74,277,144,2
d2585,311,0,311,138,168,0,23,9,12,100,113,145,118,34,181,252,30
d2586,278,278,0,110,136,17,68,83,79,139,152,19,29,27,87,323,64
d2587,198,198,0,30,94,34,175,133,111,101,98,25,27,5,50,368,72
d2588,279,279,0,92,161,8,78,66,76,169,157,25,23,38,118,309,51
d2589,256,0,256,57,187,7,23,13,13,151,166,64,68,52,262,158,3
d2590,281,0,281,79,191,7,19,12,13,151,166,91,68,57,261,167,16
d2591,306,306,0,136,159,4,33,31,34,171,160,52,51,64,201,219,15
d2592,242,242,0,103,103,13,102,75,91,131,124,12,17,20,73,295,62
d2593,274,274,0,104,143,9,80,80,101,154,132,11,19,29,71,324,73
d2594,293,0,293,91,190,5,34,8,11,147,131,109,114,63,286,169,2
d2595,259,0,259,74,183,1,4,16,8,156,154,72,41,33,161,236,17
d2596,314,0,314,133,177,3,5,10,10,135,105,108,133,42,190,232,37
d2597,272,0,272,66,198,4,21,14,12,170,151,80,68,64,263,152,16
d2598,321,321,0,140,174,2,22,31,39,166,175,56,49,69,221,212,14
d2599,247,247,0,84,135,12,73,54,66,150,145,21,27,24,121,274,44
d2600,264,264,0,104,123,14,106,90,80,126,156,27,19,34,80,319,65
d2601,266,266,0,102,133,9,98,86,81,125,167,17,17,30,88,294,81
d2602,284,0,284,82,190,4,34,8,17,167,172,70,74,61,262,174,11
d2603,279,279,0,105,152,7,68,63,68,176,147,16,28,37,114,298,49
d2604,299,0,299,129,165,2,16,9,9,116,111,114,122,50,165,242,24
d2605,267,267,0,94,143,10,86,79,91,138,140,24,24,34,96,305,61
d2606,270,270,0,108,135,10,75,97,64,161,126,20,15,24,74,304,81
d2607,281,0,281,57,211,6,29,12,13,182,167,85,67,50,295,165,16
d2608,275,275,0,114,122,12,121,91,94,134,145,27,24,28,86,326,75
d2609,272,0,272,68,197,4,14,13,10,167,153,68,77,60,261,157,10
d2610,252,0,252,60,181,3,32,9,7,141,171,76,59,60,256,137,10
d2611,245,245,0,90,126,9,90,79,88,146,108,14,24,23,91,287,58
d2612,277,277,0,104,151,8,65,66,65,156,156,28,24,34,105,305,51
d2613,274,274,0,95,161,9,39,71,60,148,164,13,27,32,132,270,49
d2614,289,289,0,92,173,9,64,67,68,167,168,32,27,37,127,307,58
d2615,299,0,299,91,207,1,0,15,13,178,168,55,79,39,209,240,20
d2616,304,304,0,123,163,11,31,64,82,163,145,30,29,30,115,306,62
d2617,299,299,0,129,161,3,29,29,26,145,167,66,56,59,196,217,17
d2618,253,0,253,59,185,5,17,10,15,150,147,68,71,48,245,162,6
d2619,318,0,318,132,181,3,9,13,5,128,102,131,133,36,187,264,25
d2620,291,0,291,102,171,7,53,3,8,135,138,123,111,68,279,170,1
d2621,273,273,0,89,166,8,45,57,66,145,165,31,26,31,111,297,51
d2622,265,265,0,89,154,10,54,52,66,172,149,17,25,23,114,284,60
d2623,306,306,0,130,170,3,15,25,35,161,156,63,54,57,202,219,16
d2624,317,317,0,142,170,2,12,33,40,178,139,53,57,74,208,196,22
d2625,270,0,270,62,198,5,20,9,14,162,164,71,73,54,267,158,14
d2626,261,0,261,72,180,4,20,9,9,135,159,74,78,44,258,151,11
d2627,267,267,0,120,97,18,139,91,103,132,131,22,28,29,80,335,63
d2628,290,0,290,88,196,1,22,12,20,159,191,64,59,28,196,259,22
d2629,339,0,339,151,186,1,5,6,10,103,111,150,151,52,191,262,26
d2630,282,282,0,120,138,4,88,71,57,177,150,19,22,28,117,299,52
d2631,284,284,0,87,169,10,78,72,82,170,165,23,21,32,106,345,50
d2632,262,0,262,67,191,0,17,13,13,150,161,53,76,39,183,218,26
d2633,320,320,0,144,170,1,23,37,30,178,136,64,65,65,221,209,15
d2634,274,0,274,65,197,4,35,7,13,169,166,67,84,55,269,166,16
d2635,308,0,308,118,176,5,38,8,7,130,160,116,102,65,298,160,0
d2636,322,0,322,148,169,2,15,10,9,102,118,134,134,51,188,229,39
d2637,199,199,0,39,86,29,204,125,93,105,120,25,34,10,50,359,83
d2638,276,276,0,94,163,7,52,66,56,168,156,20,27,42,122,275,54
d2639,267,267,0,101,144,11,51,52,63,163,143,23,29,32,129,270,42
d2640,278,278,0,93,158,18,41,80,76,130,174,18,26,27,103,333,41
d2641,247,0,247,65,168,10,19,10,12,159,133,63,73,51,262,125,12
d2642,259,0,259,62,191,3,12,9,9,149,156,71,71,54,238,165,8
d2643,207,207,0,47,86,25,219,133,121,110,95,26,28,5,58,371,79
d2644,289,0,289,71,216,0,8,21,16,165,174,78,57,42,196,239,34
d2645,281,281,0,106,152,11,54,63,72,166,158,16,22,30,128,293,46
d2646,204,204,0,47,88,29,181,118,114,90,114,30,25,12,47,373,59
d2647,277,0,277,69,196,7,23,9,6,172,157,76,85,67,266,160,12
d2648,270,0,270,64,201,2,13,18,9,165,177,61,55,26,188,245,26
d2649,204,204,0,38,89,25,233,131,115,103,108,30,37,10,60,381,73
d2650,274,274,0,93,154,11,74,58,76,179,147,25,23,42,105,304,57
d2651,191,191,0,38,77,20,250,136,131,97,75,31,32,11,67,340,84
d2652,277,277,0,96,155,10,72,74,64,171,157,24,18,34,115,304,55
d2653,277,277,0,116,124,13,106,106,76,138,146,18,25,37,74,314,84
d2654,273,273,0,101,154,8,46,72,54,147,140,28,38,36,107,289,47
d2655,280,0,280,72,202,3,16,9,18,160,151,86,77,50,281,160,10
d2656,275,0,275,105,158,5,33,5,8,131,128,109,88,48,273,146,2
d2657,275,0,275,69,199,2,23,7,10,167,151,94,67,53,279,151,13
d2658,289,0,289,78,203,2,28,10,15,178,168,73,74,53,279,171,15
d2659,268,0,268,69,190,4,25,9,13,161,163,68,72,53,258,162,13
d2660,259,259,0,101,124,15,90,79,80,140,143,25,17,33,74,305,72
d2661,319,319,0,133,181,5,0,26,21,205,156,42,60,83,191,214,22
d2662,277,277,0,88,168,12,40,58,61,174,166,18,23,36,131,294,39
d2663,316,0,316,116,183,6,53,5,8,149,136,110,145,78,320,154,1
d2664,302,0,302,109,183,4,27,8,6,144,137,113,106,78,283,152,1
d2665,277,277,0,93,162,6,75,78,76,152,151,23,30,44,108,304,54
d2666,269,0,269,60,198,4,31,12,15,146,166,77,83,43,280,167,9
d2667,280,280,0,102,161,10,31,53,59,165,152,24,32,34,114,292,45
d2668,267,267,0,113,124,16,61,69,87,135,134,31,14,40,79,279,72
d2669,280,280,0,107,154,10,41,63,70,155,148,21,29,30,100,307,49
d2670,307,0,307,93,208,2,17,13,17,174,181,67,80,32,219,254,27
d2671,209,209,0,43,94,31,178,122,125,98,98,30,29,16,70,343,73
d2672,291,0,291,111,176,2,8,8,10,118,103,126,112,30,182,237,28
d2673,318,318,0,125,187,1,23,27,26,178,184,55,55,65,204,237,19
d2674,279,0,279,77,199,1,8,11,8,160,167,74,66,33,190,243,20
d2675,315,315,0,158,148,1,35,23,29,188,141,59,52,64,196,218,14
d2676,279,279,0,108,148,11,52,79,85,137,150,19,19,29,83,315,62
d2677,270,270,0,92,158,7,55,72,60,160,156,19,17,27,106,301,50
d2678,275,0,275,72,193,3,30,8,9,154,164,84,78,61,283,142,11
d2679,276,0,276,70,201,3,10,14,9,157,159,82,70,63,264,149,15
d2680,291,291,0,104,169,9,42,63,68,155,176,29,20,40,110,304,57
d2681,254,0,254,49,191,5,43,13,7,153,161,79,76,62,261,155,11
d2682,283,283,0,111,140,12,96,86,102,148,147,22,18,29,95,330,69
d2683,275,0,275,67,200,1,33,19,8,176,161,59,80,66,272,157,8
d2684,293,0,293,85,192,9,30,8,7,171,172,80,88,67,279,171,9
d2685,277,0,277,69,192,6,42,12,7,167,167,84,76,58,286,163,6
d2686,275,0,275,104,159,6,27,6,12,127,116,106,100,60,260,145,2
d2687,274,0,274,69,194,4,29,12,14,172,166,62,72,51,276,154,17
d2688,272,272,0,84,163,6,84,61,78,178,150,25,20,41,118,301,52
d2689,268,268,0,85,157,11,66,61,75,161,151,27,23,33,130,282,53
d2690,280,280,0,94,170,6,46,56,64,156,167,29,26,32,116,294,56
d2691,318,0,318,117,195,2,16,5,7,140,138,98,141,67,298,162,2
d2692,269,269,0,105,125,12,118,89,87,150,137,24,22,28,81,323,77
d2693,258,258,0,94,120,18,119,91,109,117,151,19,20,31,74,315,87
d2694,303,0,303,122,176,2,15,8,12,105,116,127,127,31,168,269,27
d2695,281,281,0,114,139,11,78,86,76,142,156,19,24,32,81,324,66
d2696,285,285,0,91,175,6,59,60,75,162,158,27,36,37,116,310,55
d2697,297,0,297,78,213,0,29,16,13,186,180,64,74,42,212,255,24
d2698,303,303,0,128,169,3,13,26,27,162,161,53,59,68,190,209,21
d2699,246,246,0,77,143,11,73,51,70,154,140,30,24,22,118,278,51
d2700,254,0,254,88,147,7,56,4,2,137,124,92,100,57,244,157,1
d2701,255,255,0,88,138,12,78,82,80,158,128,19,11,24,63,314,77
d2702,298,0,298,85,208,3,8,14,15,196,173,67,53,42,190,265,21
d2703,288,288,0,112,173,1,8,27,25,163,171,37,46,59,205,190,15
d2704,272,0,272,57,199,6,49,8,15,165,183,67,84,53,292,166,11
d2705,283,283,0,113,139,6,105,81,85,144,160,23,21,27,82,329,76
d2706,273,273,0,102,142,10,84,70,65,150,166,24,25,28,115,304,53
d2707,279,279,0,97,153,13,71,66,70,157,156,25,39,31,133,292,57
d2708,261,261,0,94,139,12,71,66,58,154,162,18,21,33,109,282,55
d2709,345,345,0,179,161,3,8,42,24,160,179,60,53,81,200,214,23
d2710,272,0,272,68,196,2,25,9,18,159,148,70,87,52,264,158,17
d2711,293,0,293,89,198,2,19,9,12,185,162,69,73,40,187,256,27
d2712,240,0,240,48,183,3,27,8,9,140,161,70,62,50,255,132,13
d2713,289,0,289,72,215,1,6,14,9,167,186,67,68,36,190,262,23
d2714,259,259,0,83,152,10,65,62,70,163,138,26,23,32,112,284,54
d2715,316,316,0,145,166,0,22,34,24,173,173,42,53,71,200,210,18
d2716,206,206,0,33,107,26,174,114,107,106,109,29,34,8,50,382,59
d2717,267,267,0,97,148,13,42,65,64,151,157,19,18,30,114,277,53
d2718,335,335,0,158,168,3,25,30,37,163,173,65,60,68,182,255,23
d2719,305,0,305,87,213,3,10,17,12,192,181,62,68,39,211,254,28
d2720,260,0,260,56,193,2,38,15,13,147,167,83,61,61,267,148,10
d2721,287,287,0,98,167,13,37,83,67,166,143,18,31,36,101,306,65
d2722,285,0,285,82,200,2,4,13,14,162,182,61,60,34,193,238,27
d2723,274,274,0,86,162,10,69,61,58,163,169,30,28,35,119,301,54
d2724,279,0,279,75,195,3,28,14,12,164,155,69,88,58,289,144,11
d2725,293,293,0,101,176,5,51,55,72,171,173,22,26,33,118,323,45
d2726,287,287,0,112,137,19,83,79,89,157,149,20,32,31,98,329,68
d2727,278,278,0,86,167,9,71,66,79,185,144,25,19,36,112,318,52
d2728,267,267,0,106,125,12,107,88,86,132,150,18,25,31,72,325,71
d2729,268,268,0,93,148,14,61,62,68,173,139,31,19,36,118,287,51
d2730,272,272,0,97,151,11,57,68,79,140,156,26,20,27,112,304,46
d2731,275,0,275,68,203,3,4,17,14,170,180,46,60,39,194,233,21
d2732,282,0,282,55,214,2,47,15,14,197,174,60,76,46,299,180,11
d2733,295,0,295,70,220,3,8,13,14,197,166,77,60,41,192,259,35
d2734,306,306,0,127,170,3,26,30,18,169,180,48,57,74,209,206,13
d2735,275,0,275,77,185,6,32,7,6,155,179,84,66,56,267,164,10
d2736,317,317,0,143,169,2,15,31,17,176,157,59,62,67,205,214,16
d2737,269,269,0,113,126,13,79,76,76,149,132,30,20,36,89,304,54
d2738,272,272,0,95,153,9,65,64,68,161,155,20,25,35,119,285,54
d2739,299,0,299,123,172,2,9,5,6,100,108,134,129,38,196,230,18
d2740,295,0,295,118,172,3,9,6,11,125,98,118,122,28,183,239,30
d2741,274,0,274,77,189,2,24,8,8,148,162,83,76,43,267,165,10
d2742,265,0,265,66,188,7,21,12,12,155,158,84,63,63,236,172,13
d2743,251,251,0,91,129,9,98,90,71,136,139,17,21,36,90,293,55
d2744,190,190,0,26,88,26,222,144,95,116,91,30,26,8,56,345,93
d2745,262,262,0,93,122,21,117,94,87,132,158,25,21,37,76,329,75
d2746,266,266,0,85,160,7,66,64,61,163,162,20,22,44,133,270,45
d2747,301,0,301,116,166,11,35,4,4,136,160,97,115,63,289,161,3
d2748,286,0,286,81,200,3,8,16,11,149,200,62,60,31,202,238,27
d2749,312,312,0,137,167,5,13,25,35,160,164,56,59,59,227,196,17
d2750,291,291,0,123,131,15,93,82,90,140,162,26,23,38,73,337,75
d2751,290,0,290,107,169,3,50,9,8,133,136,102,116,71,277,153,3
d2752,283,0,283,68,204,5,26,16,12,167,162,82,78,45,285,168,19
d2753,244,0,244,52,176,5,48,11,9,163,145,72,67,60,238,157,12
d2754,267,0,267,62,199,5,5,14,8,157,150,78,73,59,250,161,10
d2755,295,0,295,84,207,3,4,8,14,165,195,65,64,33,204,249,25
d2756,234,234,0,46,127,27,155,107,130,104,126,35,34,3,63,388,82
d2757,293,293,0,111,160,10,55,73,58,165,165,26,29,40,119,293,64
d2758,276,0,276,72,199,0,21,12,18,168,173,52,68,34,213,222,22
d2759,282,0,282,77,193,5,32,4,9,182,168,75,72,50,263,188,9
d2760,292,0,292,85,203,3,5,18,9,179,184,62,53,37,173,262,33
d2761,325,325,0,131,187,2,23,41,49,189,153,46,56,72,223,221,18
d2762,265,265,0,87,154,9,68,75,69,152,145,21,28,34,120,282,54
d2763,280,280,0,82,178,12,35,78,65,145,172,25,24,39,108,309,53
d2764,307,0,307,118,183,1,26,8,18,100,129,128,130,55,183,245,30
d2765,265,265,0,87,147,12,85,83,78,145,147,26,23,33,86,311,72
d2766,259,259,0,92,138,15,64,74,59,129,161,35,19,30,116,276,55
d2767,263,0,263,56,197,4,28,7,11,172,154,69,77,58,268,153,11
d2768,280,280,0,107,149,11,55,89,67,162,136,20,19,21,81,331,60
d2769,244,244,0,93,115,13,106,95,91,118,131,16,17,22,72,296,78
d2770,290,0,290,87,198,2,16,14,17,172,162,78,62,38,188,242,37
d2771,271,271,0,98,154,8,55,71,69,155,155,19,16,38,103,287,57
d2772,329,329,0,155,170,1,13,37,30,167,168,50,59,71,213,211,16
d2773,276,0,276,63,204,3,29,11,13,168,162,82,73,61,280,160,8
d2774,278,278,0,91,161,12,69,72,55,173,174,21,23,57,109,302,50
d2775,285,285,0,100,168,8,40,61,57,171,164,20,27,44,125,267,64
d2776,322,322,0,157,157,4,18,39,36,154,161,61,50,70,216,195,20
d2777,277,0,277,72,195,3,33,10,15,175,163,53,88,68,268,154,14
d2778,272,0,272,91,168,4,39,8,11,125,130,101,103,52,266,158,2
d2779,286,286,0,119,138,10,83,73,96,145,153,14,27,32,71,331,74
d2780,290,0,290,67,214,4,21,9,10,175,169,80,85,48,273,196,11
d2781,244,244,0,93,112,14,107,83,81,136,132,13,21,22,79,297,68
d2782,271,0,271,68,197,4,8,13,19,158,137,72,83,49,265,156,12
d2783,264,264,0,80,168,4,57,50,73,165,161,18,18,33,102,294,56
d2784,291,0,291,77,208,5,4,15,12,190,167,58,70,40,179,270,23
d2785,305,305,0,130,147,11,74,83,79,171,161,14,23,41,93,310,87
d2786,269,269,0,100,142,11,72,78,82,160,139,17,13,19,93,315,62
d2787,185,185,0,34,85,23,202,111,119,90,100,23,32,9,58,340,68
d2788,274,0,274,82,190,1,4,17,17,175,159,57,44,34,210,203,22
d2789,269,269,0,96,157,6,46,74,57,155,145,19,24,29,112,282,51
d2790,253,253,0,93,124,15,99,85,72,138,144,27,19,21,92,289,83
d2791,310,0,310,135,172,0,14,6,11,110,110,120,136,47,191,235,20
